GOAL-Flight Delay;Year;Month;DayofMonth;DayOfWeek;DepTime;CRSDepTime;ArrTime;CRSArrTime;UniqueCarrier;FlightNum;TailNum;ActualElapsedTime;CRSElapsedTime;AirTime;DepDelay;Origin;Dest;Distance;TaxiIn;TaxiOut;Cancelled;Diverted;CarrierDelay;WeatherDelay;NASDelay;SecurityDelay;LateAircraftDelay
-13.0;2007;2;4;7;1458.0;1500;1718.0;1731;UA;149;N210UA;260.0;271.0;236.0;-2.0;ORD;SFO;1846;4;20;0;0;0;0;0;0;0
26.0;2007;12;26;3;809.0;810;1151.0;1125;AA;431;N352AA;402.0;375.0;355.0;-1.0;MIA;SFO;2585;6;41;0;0;0;0;26;0;0
0.0;2007;2;25;7;1603.0;1559;1717.0;1717;UA;1146;N462UA;74.0;78.0;57.0;4.0;LAX;SFO;337;3;14;0;0;0;0;0;0;0
22.0;2007;1;1;1;1953.0;1925;2107.0;2045;9 F;11;N931FR;74.0;80.0;57.0;28.0;LAX;SFO;337;4;13;0;0;15;0;7;0;0
-20.0;2007;3;10;6;730.0;741;849.0;909;UA;652;N841UA;79.0;88.0;62.0;-11.0;SNA;SFO;372;5;12;0;0;0;0;0;0;0
0.0;2007;9;28;5;629.0;631;755.0;755;OO;6374;N951SW;86.0;84.0;68.0;-2.0;PSP;SFO;421;3;15;0;0;0;0;0;0;0
-8.0;2007;11;5;1;1535.0;1540;1714.0;1722;UA;353;N575UA;159.0;162.0;131.0;-5.0;DEN;SFO;967;13;15;0;0;0;0;0;0;0
-10.0;2007;5;3;4;1105.0;1105;1418.0;1428;UA;177;N528UA;373.0;383.0;355.0;0.0;BOS;SFO;2704;3;15;0;0;0;0;0;0;0
2.0;2007;8;24;5;2002.0;2000;2125.0;2123;XE;7811;N11181;83.0;83.0;49.0;2.0;LAX;SFO;337;19;15;0;0;0;0;0;0;0
-7.0;2007;2;12;1;724.0;729;818.0;825;OO;6203;N308SW;54.0;56.0;39.0;-5.0;FAT;SFO;158;3;12;0;0;0;0;0;0;0
6.0;2007;9;17;1;1415.0;1408;1532.0;1526;OO;5642;N297SW;77.0;78.0;67.0;7.0;SBA;SFO;262;3;7;0;0;0;0;0;0;0
27.0;2007;1;26;5;1036.0;1010;1207.0;1140;AS;599;N755AS;91.0;90.0;71.0;26.0;SAN;SFO;447;6;14;0;0;0;0;27;0;0
7.0;2007;2;27;2;1549.0;1550;1634.0;1627;OO;6216;N293SW;45.0;37.0;30.0;-1.0;MRY;SFO;77;6;9;0;0;0;0;0;0;0
77.0;2007;11;8;4;928.0;855;1207.0;1050;AA;1077;N4WMAA;279.0;235.0;226.0;33.0;DFW;SFO;1464;6;47;0;0;0;0;77;0;0
-15.0;2007;3;19;1;730.0;730;1025.0;1040;AA;431;N395AA;355.0;370.0;337.0;0.0;MIA;SFO;2585;5;13;0;0;0;0;0;0;0
1.0;2007;10;30;2;2059.0;2104;2320.0;2319;CO;1763;N12238;261.0;255.0;233.0;-5.0;IAH;SFO;1635;7;21;0;0;0;0;0;0;0
-17.0;2007;1;15;1;709.0;715;802.0;819;UA;1651;N469UA;113.0;124.0;98.0;-6.0;PHX;SFO;651;5;10;0;0;0;0;0;0;0
15.0;2007;2;3;6;1029.0;950;1239.0;1224;UA;139;N211UA;250.0;274.0;226.0;39.0;ORD;SFO;1846;3;21;0;0;15;0;0;0;0
-3.0;2007;10;2;2;1433.0;1435;1721.0;1724;UA;219;N435UA;348.0;349.0;332.0;-2.0;IAD;SFO;2419;6;10;0;0;0;0;0;0;0
6.0;2007;12;26;3;1819.0;1800;2140.0;2134;UA;179;N575UA;381.0;394.0;355.0;19.0;BOS;SFO;2704;8;18;0;0;0;0;0;0;0
4.0;2007;12;24;1;1440.0;1440;1655.0;1651;DL;629;N639DL;315.0;311.0;286.0;0.0;ATL;SFO;2139;10;19;0;0;0;0;0;0;0
7.0;2007;6;25;1;1611.0;1610;1743.0;1736;OO;6408;N726SK;92.0;86.0;68.0;1.0;EUG;SFO;451;11;13;0;0;0;0;0;0;0
2.0;2007;1;30;2;1432.0;1435;1729.0;1727;UA;219;N565UA;357.0;352.0;335.0;-3.0;IAD;SFO;2419;5;17;0;0;0;0;0;0;0
90.0;2007;6;3;7;1958.0;1800;2254.0;2124;UA;189;N802UA;356.0;384.0;337.0;118.0;PHL;SFO;2521;5;14;0;0;0;10;0;0;80
-5.0;2007;4;14;6;934.0;935;1200.0;1205;FL;40;N126AT;326.0;330.0;299.0;-1.0;ATL;SFO;2139;6;21;0;0;0;0;0;0;0
7.0;2007;5;16;3;1317.0;1317;1444.0;1437;UA;752;N834UA;87.0;80.0;64.0;0.0;SNA;SFO;372;6;17;0;0;0;0;0;0;0
63.0;2007;9;22;6;1438.0;1322;1555.0;1452;OO;5785;N580SW;77.0;90.0;63.0;76.0;CEC;SFO;304;6;8;0;0;0;0;63;0;0
32.0;2007;5;20;7;739.0;710;1013.0;941;UA;842;N657UA;274.0;271.0;231.0;29.0;ORD;SFO;1846;18;25;0;0;29;0;3;0;0
7.0;2007;9;16;7;1127.0;1130;1407.0;1400;UA;609;N530UA;280.0;270.0;262.0;-3.0;ORD;SFO;1846;5;13;0;0;0;0;0;0;0
-27.0;2007;10;24;3;1617.0;1615;1902.0;1929;US;650;N650AW;345.0;374.0;314.0;2.0;PHL;SFO;2521;4;27;0;0;0;0;0;0;0
-12.0;2007;4;1;7;1531.0;1539;1711.0;1723;UA;644;N930UA;100.0;104.0;84.0;-8.0;PDX;SFO;550;6;10;0;0;0;0;0;0;0
5.0;2007;1;20;6;1518.0;1524;1625.0;1620;OO;6184;N565SW;67.0;56.0;36.0;-6.0;FAT;SFO;158;3;28;0;0;0;0;0;0;0
-5.0;2007;8;22;3;1320.0;1322;1410.0;1415;OO;5504;N292UX;50.0;53.0;31.0;-2.0;FAT;SFO;158;9;10;0;0;0;0;0;0;0
1.0;2007;2;1;4;833.0;840;1216.0;1215;AA;183;N5CFAA;403.0;395.0;373.0;-7.0;BOS;SFO;2704;3;27;0;0;0;0;0;0;0
-1.0;2007;1;6;6;1024.0;1016;1146.0;1147;OO;6404;N908SW;82.0;91.0;64.0;8.0;EUG;SFO;451;4;14;0;0;0;0;0;0;0
-15.0;2007;2;2;5;1855.0;1900;2005.0;2020;AA;1798;N466AA;70.0;80.0;55.0;-5.0;LAX;SFO;337;3;12;0;0;0;0;0;0;0
-10.0;2007;3;10;6;830.0;832;1001.0;1011;UA;869;N785UA;151.0;159.0;130.0;-2.0;DEN;SFO;967;6;15;0;0;0;0;0;0;0
-17.0;2007;1;2;2;2010.0;2014;2114.0;2131;OO;6349;N913SW;64.0;77.0;54.0;-4.0;BUR;SFO;326;3;7;0;0;0;0;0;0;0
-11.0;2007;9;18;2;1735.0;1740;2009.0;2020;WN;651;N237WN;274.0;280.0;261.0;-5.0;MDW;SFO;1855;6;7;0;0;0;0;0;0;0
24.0;2007;2;28;3;2018.0;2003;2159.0;2135;UA;1435;N474UA;101.0;92.0;75.0;15.0;LAS;SFO;414;8;18;0;0;0;0;11;0;13
69.0;2007;8;7;2;1047.0;957;1222.0;1113;OO;6330;N965SW;95.0;76.0;68.0;50.0;ONT;SFO;363;5;22;0;0;0;0;69;0;0
28.0;2007;7;9;1;1831.0;1735;2128.0;2100;CO;348;N57869;357.0;385.0;309.0;56.0;EWR;SFO;2565;9;39;0;0;6;0;0;0;22
39.0;2007;6;19;2;911.0;840;1042.0;1003;UA;885;N466UA;91.0;83.0;59.0;31.0;LAX;SFO;337;5;27;0;0;0;0;39;0;0
16.0;2007;6;23;6;1038.0;1032;1124.0;1108;OO;5435;N579SW;46.0;36.0;22.0;6.0;MRY;SFO;77;6;18;0;0;0;0;0;0;16
-10.0;2007;10;26;5;2002.0;2010;2123.0;2133;UA;746;N364UA;81.0;83.0;64.0;-8.0;SAN;SFO;447;7;10;0;0;0;0;0;0;0
0.0;2007;11;30;5;2111.0;2115;2330.0;2330;CO;1763;N37281;259.0;255.0;232.0;-4.0;IAH;SFO;1635;6;21;0;0;0;0;0;0;0
29.0;2007;4;19;4;1245.0;1215;1450.0;1421;AS;354;N782AS;125.0;126.0;106.0;30.0;SEA;SFO;679;4;15;0;0;5;0;0;0;24
-17.0;2007;6;19;2;558.0;600;713.0;730;OO;6393;N920SW;135.0;150.0;120.0;-2.0;ABQ;SFO;896;4;11;0;0;0;0;0;0;0
6.0;2007;10;5;5;1532.0;1530;1735.0;1729;UA;1437;N439UA;123.0;119.0;103.0;2.0;PHX;SFO;651;7;13;0;0;0;0;0;0;0
-7.0;2007;1;27;6;700.0;710;919.0;926;UA;377;N419UA;259.0;256.0;234.0;-10.0;IAH;SFO;1635;9;16;0;0;0;0;0;0;0
11.0;2007;5;3;4;2152.0;2200;608.0;557;NW;222;N593NW;316.0;297.0;288.0;-8.0;HNL;SFO;2398;7;21;0;0;0;0;0;0;0
17.0;2007;2;22;4;1247.0;1236;1340.0;1323;OO;6468;N970SW;53.0;47.0;31.0;11.0;SMF;SFO;86;5;17;0;0;0;0;0;0;17
3.0;2007;6;11;1;932.0;935;1148.0;1145;FL;39;N317AT;316.0;310.0;285.0;-3.0;ATL;SFO;2139;7;24;0;0;0;0;0;0;0
-5.0;2007;11;30;5;1528.0;1530;1649.0;1654;OO;5550;N585SW;81.0;84.0;62.0;-2.0;SBA;SFO;262;6;13;0;0;0;0;0;0;0
-18.0;2007;12;9;7;934.0;925;1149.0;1207;US;1455;N172US;315.0;342.0;295.0;9.0;CLT;SFO;2296;6;14;0;0;0;0;0;0;0
-6.0;2007;9;24;1;1025.0;1028;1204.0;1210;UA;1511;N460UA;99.0;102.0;75.0;-3.0;LAS;SFO;414;5;19;0;0;0;0;0;0;0
19.0;2007;10;4;4;1831.0;1810;1952.0;1933;UA;742;N821UA;81.0;83.0;68.0;21.0;SAN;SFO;447;3;10;0;0;10;0;0;0;9
29.0;2007;7;14;6;1921.0;1904;2102.0;2033;FL;194;N291AT;281.0;269.0;266.0;17.0;IND;SFO;1944;6;9;0;0;0;0;12;0;17
69.0;2007;3;15;4;1932.0;1805;2048.0;1939;UA;595;N212UA;136.0;154.0;120.0;87.0;DEN;SFO;967;5;11;0;0;36;0;0;0;33
-1.0;2007;1;3;3;1021.0;1005;1330.0;1331;CO;148;N26208;369.0;386.0;345.0;16.0;EWR;SFO;2565;5;19;0;0;0;0;0;0;0
-32.0;2007;11;12;1;1047.0;1050;1213.0;1245;AA;1461;N4WPAA;206.0;235.0;188.0;-3.0;DFW;SFO;1464;4;14;0;0;0;0;0;0;0
-3.0;2007;1;26;5;1520.0;1526;1627.0;1630;UA;1437;N496UA;127.0;124.0;107.0;-6.0;PHX;SFO;651;6;14;0;0;0;0;0;0;0
4.0;2007;4;24;2;1945.0;1930;2137.0;2133;US;415;N668AW;112.0;123.0;104.0;15.0;PHX;SFO;651;3;5;0;0;0;0;0;0;0
-3.0;2007;1;7;7;936.0;941;1057.0;1100;OO;6181;N220SW;81.0;79.0;58.0;-5.0;ACV;SFO;250;13;10;0;0;0;0;0;0;0
3.0;2007;4;8;7;1417.0;1412;1523.0;1520;OO;6202;N218SW;66.0;68.0;51.0;5.0;RDD;SFO;199;8;7;0;0;0;0;0;0;0
-19.0;2007;3;12;1;933.0;920;1139.0;1158;US;1455;N180US;306.0;338.0;287.0;13.0;CLT;SFO;2296;6;13;0;0;0;0;0;0;0
39.0;2007;1;26;5;928.0;920;1149.0;1110;AA;1537;N5WAAA;261.0;230.0;192.0;8.0;DFW;SFO;1464;3;66;0;0;0;0;39;0;0
-8.0;2007;11;25;7;1639.0;1640;1710.0;1718;OO;5724;N292SW;31.0;38.0;20.0;-1.0;MOD;SFO;78;3;8;0;0;0;0;0;0;0
-12.0;2007;9;25;2;1145.0;1154;1243.0;1255;OO;5648;N393SW;58.0;61.0;42.0;-9.0;SBP;SFO;191;9;7;0;0;0;0;0;0;0
-5.0;2007;3;27;2;2212.0;2220;2345.0;2350;9 F;1811;N905FR;93.0;90.0;67.0;-8.0;LAS;SFO;414;6;20;0;0;0;0;0;0;0
40.0;2007;3;14;3;2126.0;2105;2345.0;2305;NW;355;N316US;259.0;240.0;233.0;21.0;MSP;SFO;1589;6;20;0;0;21;0;19;0;0
20.0;2007;10;9;2;1400.0;1408;1546.0;1526;OO;5642;N251YV;106.0;78.0;81.0;-8.0;SBA;SFO;262;17;8;0;0;20;0;0;0;0
67.0;2007;7;3;2;1256.0;1150;1414.0;1307;OO;5561;N289YV;78.0;77.0;61.0;66.0;ACV;SFO;250;7;10;0;0;0;67;0;0;0
29.0;2007;11;3;6;1737.0;1704;1819.0;1750;OO;5449;N291SW;42.0;46.0;28.0;33.0;SMF;SFO;86;7;7;0;0;0;0;0;0;29
-2.0;2007;1;11;4;1902.0;1910;2026.0;2028;UA;1172;N825UA;84.0;78.0;58.0;-8.0;LAX;SFO;337;4;22;0;0;0;0;0;0;0
-13.0;2007;1;6;6;1427.0;1433;1517.0;1530;OO;5756;N569SW;50.0;57.0;37.0;-6.0;CIC;SFO;153;3;10;0;0;0;0;0;0;0
89.0;2007;8;18;6;942.0;806;1028.0;859;OO;5551;N224SW;46.0;53.0;36.0;96.0;FAT;SFO;158;4;6;0;0;89;0;0;0;0
4.0;2007;8;19;7;1255.0;1302;1350.0;1346;OO;6366;N925SW;55.0;44.0;28.0;-7.0;SMF;SFO;86;8;19;0;0;0;0;0;0;0
-24.0;2007;4;28;6;1513.0;1520;1731.0;1755;AA;1835;N595AA;258.0;275.0;243.0;-7.0;ORD;SFO;1846;3;12;0;0;0;0;0;0;0
-6.0;2007;2;14;3;906.0;905;1122.0;1128;CO;1636;N12225;256.0;263.0;229.0;1.0;IAH;SFO;1635;7;20;0;0;0;0;0;0;0
-9.0;2007;9;21;5;758.0;807;853.0;902;OO;5593;N566SW;55.0;55.0;37.0;-9.0;FAT;SFO;158;4;14;0;0;0;0;0;0;0
-21.0;2007;4;5;4;1856.0;1900;1959.0;2020;AA;1798;N274AA;63.0;80.0;49.0;-4.0;LAX;SFO;337;2;12;0;0;0;0;0;0;0
1.0;2007;2;23;5;1810.0;1800;1941.0;1940;9 F;661;N914FR;151.0;160.0;130.0;10.0;DEN;SFO;967;5;16;0;0;0;0;0;0;0
72.0;2007;4;11;3;1354.0;1243;1516.0;1404;UA;808;N423UA;82.0;81.0;59.0;71.0;LAX;SFO;337;8;15;0;0;0;0;1;0;71
-15.0;2007;3;18;7;1210.0;1214;1308.0;1323;UA;749;N305UA;58.0;69.0;44.0;-4.0;RNO;SFO;192;6;8;0;0;0;0;0;0;0
4.0;2007;7;15;7;1727.0;1729;1938.0;1934;OO;5792;N288SW;131.0;125.0;115.0;-2.0;RDM;SFO;462;5;11;0;0;0;0;0;0;0
33.0;2007;3;24;6;928.0;825;1221.0;1148;UA;185;N832UA;353.0;383.0;324.0;63.0;PHL;SFO;2521;3;26;0;0;0;0;0;0;33
27.0;2007;11;30;5;522.0;500;605.0;538;OO;5747;N236SW;43.0;38.0;22.0;22.0;MOD;SFO;78;6;15;0;0;27;0;0;0;0
-23.0;2007;11;26;1;1703.0;1700;1924.0;1947;UA;907;N675UA;261.0;287.0;239.0;3.0;ORD;SFO;1846;3;19;0;0;0;0;0;0;0
3.0;2007;5;25;5;904.0;902;1018.0;1015;OO;6335;N979SW;74.0;73.0;56.0;2.0;MFR;SFO;329;4;14;0;0;0;0;0;0;0
44.0;2007;7;30;1;852.0;800;1016.0;932;NW;522;N316NB;264.0;272.0;246.0;52.0;IND;SFO;1944;4;14;0;0;44;0;0;0;0
-17.0;2007;6;4;1;822.0;825;1141.0;1158;DL;1881;N6703D;379.0;393.0;327.0;-3.0;JFK;SFO;2586;6;46;0;0;0;0;0;0;0
129.0;2007;2;27;2;1745.0;1540;1909.0;1700;OO;6397;N909SW;84.0;80.0;66.0;125.0;ONT;SFO;363;7;11;0;0;0;0;129;0;0
-6.0;2007;11;21;3;1221.0;1225;1341.0;1347;OO;6396;N406SW;80.0;82.0;56.0;-4.0;BUR;SFO;326;3;21;0;0;0;0;0;0;0
-6.0;2007;3;7;3;700.0;700;819.0;825;EV;4915;N935EV;79.0;85.0;57.0;0.0;LAX;SFO;337;3;19;0;0;0;0;0;0;0
39.0;2007;2;10;6;722.0;700;944.0;905;OO;5739;N235SW;142.0;125.0;117.0;22.0;RDM;SFO;462;11;14;0;0;0;0;39;0;0
115.0;2007;8;5;7;1205.0;1038;1354.0;1159;OO;5473;N215SW;109.0;81.0;82.0;87.0;ACV;SFO;250;5;22;0;0;0;0;115;0;0
23.0;2007;6;19;2;1511.0;1501;1744.0;1721;UA;149;N210UA;273.0;260.0;236.0;10.0;ORD;SFO;1846;9;28;0;0;10;0;13;0;0
0.0;2007;2;22;4;1330.0;1331;1513.0;1513;UA;341;N301UA;163.0;162.0;146.0;-1.0;DEN;SFO;967;6;11;0;0;0;0;0;0;0
-19.0;2007;4;23;1;557.0;600;756.0;815;AS;226;N618AS;119.0;135.0;96.0;-3.0;SEA;SFO;679;7;16;0;0;0;0;0;0;0
59.0;2007;2;8;4;2307.0;2220;49.0;2350;9 F;1811;N919FR;102.0;90.0;69.0;47.0;LAS;SFO;414;6;27;0;0;0;0;30;0;29
27.0;2007;4;18;3;2023.0;1956;2141.0;2114;UA;1174;N304UA;78.0;78.0;59.0;27.0;LAX;SFO;337;4;15;0;0;0;0;1;0;26
81.0;2007;11;10;6;1950.0;1910;2131.0;2010;B6;291;N584JB;101.0;60.0;81.0;40.0;SLC;SFO;599;7;13;0;0;0;0;41;0;40
113.0;2007;2;8;4;2053.0;1946;2323.0;2130;UA;1227;N337UA;150.0;104.0;118.0;67.0;PDX;SFO;550;15;17;0;0;0;0;101;0;12
-2.0;2007;1;8;1;756.0;740;1005.0;1007;CO;1436;N17329;249.0;267.0;230.0;16.0;IAH;SFO;1635;5;14;0;0;0;0;0;0;0
-1.0;2007;5;23;3;1755.0;1749;1826.0;1827;OO;6386;N970SW;91.0;98.0;79.0;6.0;BOI;SFO;522;3;9;0;0;0;0;0;0;0
0.0;2007;6;11;1;719.0;720;852.0;852;OO;6379;N756SK;213.0;212.0;194.0;-1.0;SAT;SFO;1482;10;9;0;0;0;0;0;0;0
56.0;2007;8;25;6;1049.0;1050;1301.0;1205;AA;1928;N534AA;132.0;75.0;49.0;-1.0;LAX;SFO;337;3;80;0;0;0;0;56;0;0
-2.0;2007;6;14;4;2015.0;2020;2128.0;2130;OO;6349;N980SW;73.0;70.0;54.0;-5.0;BUR;SFO;326;4;15;0;0;0;0;0;0;0
5.0;2007;5;13;7;1707.0;1707;1824.0;1819;OO;6333;N946SW;77.0;72.0;55.0;0.0;BUR;SFO;326;8;14;0;0;0;0;0;0;0
-8.0;2007;12;17;1;957.0;955;1115.0;1123;UA;857;N547UA;78.0;88.0;57.0;2.0;LAX;SFO;337;4;17;0;0;0;0;0;0;0
-6.0;2007;4;16;1;1222.0;1221;1352.0;1358;OO;6040;N223SW;90.0;97.0;80.0;1.0;MFR;SFO;329;2;8;0;0;0;0;0;0;0
-5.0;2007;1;3;3;740.0;740;1004.0;1009;CO;1436;N12319;264.0;269.0;232.0;0.0;IAH;SFO;1635;6;26;0;0;0;0;0;0;0
6.0;2007;9;24;1;1049.0;1040;1217.0;1211;UA;900;N378UA;88.0;91.0;69.0;9.0;SAN;SFO;447;4;15;0;0;0;0;0;0;0
1.0;2007;3;26;1;1315.0;1316;1441.0;1440;UA;752;N837UA;86.0;84.0;66.0;-1.0;SNA;SFO;372;4;16;0;0;0;0;0;0;0
-6.0;2007;10;21;7;1858.0;1857;1947.0;1953;OO;6360;N755SK;109.0;116.0;93.0;1.0;SLC;SFO;599;4;12;0;0;0;0;0;0;0
-20.0;2007;3;22;4;1330.0;1339;1400.0;1420;OO;6380;N917SW;90.0;101.0;77.0;-9.0;BOI;SFO;522;4;9;0;0;0;0;0;0;0
135.0;2007;8;19;7;1008.0;1010;1445.0;1230;UA;139;N212UA;397.0;260.0;264.0;-2.0;ORD;SFO;1846;3;130;0;0;0;0;135;0;0
9.0;2007;9;21;5;1802.0;1752;1838.0;1829;OO;6386;N906SW;96.0;97.0;81.0;10.0;BOI;SFO;522;4;11;0;0;0;0;0;0;0
-2.0;2007;4;26;4;1059.0;1100;1218.0;1220;UA;857;N383UA;79.0;80.0;54.0;-1.0;LAX;SFO;337;4;21;0;0;0;0;0;0;0
-21.0;2007;2;8;4;2353.0;2355;637.0;658;DL;632;N842MH;284.0;303.0;255.0;-2.0;HNL;SFO;2398;11;18;0;0;0;0;0;0;0
-6.0;2007;8;28;2;1856.0;1905;2009.0;2015;OO;6457;N975SW;73.0;70.0;54.0;-9.0;PMD;SFO;316;5;14;0;0;0;0;0;0;0
42.0;2007;4;23;1;847.0;803;1023.0;941;OO;6393;N935SW;156.0;158.0;132.0;44.0;ABQ;SFO;896;12;12;0;0;42;0;0;0;0
0.0;2007;1;2;2;1619.0;1608;1745.0;1745;OO;6173;N579SW;86.0;97.0;73.0;11.0;MFR;SFO;329;4;9;0;0;0;0;0;0;0
132.0;2007;6;12;2;1413.0;1405;1910.0;1658;US;965;N187US;477.0;353.0;309.0;8.0;PHL;SFO;2521;5;163;0;0;8;0;124;0;0
-37.0;2007;7;21;6;2112.0;2110;2358.0;35;B6;649;N612JB;166.0;205.0;129.0;2.0;JFK;SFO;2586;9;28;0;0;0;0;0;0;0
19.0;2007;6;25;1;1426.0;1405;1717.0;1658;US;965;N185UW;351.0;353.0;313.0;21.0;PHL;SFO;2521;7;31;0;0;19;0;0;0;0
-5.0;2007;8;25;6;1716.0;1721;1816.0;1821;OO;6409;N727SK;60.0;60.0;41.0;-5.0;RNO;SFO;192;7;12;0;0;0;0;0;0;0
4.0;2007;4;29;7;1327.0;1335;2129.0;2125;UA;34;N671UA;302.0;290.0;281.0;-8.0;OGG;SFO;2338;5;16;0;0;0;0;0;0;0
-21.0;2007;8;1;3;744.0;748;924.0;945;UA;351;N855UA;280.0;297.0;263.0;-4.0;ATL;SFO;2139;6;11;0;0;0;0;0;0;0
-3.0;2007;11;12;1;1952.0;2006;2139.0;2142;OO;5548;N293SW;107.0;96.0;84.0;-14.0;MFR;SFO;329;11;12;0;0;0;0;0;0;0
-9.0;2007;12;22;6;916.0;920;1046.0;1055;WN;905;N243WN;90.0;95.0;66.0;-4.0;LAS;SFO;414;7;17;0;0;0;0;0;0;0
-2.0;2007;9;7;5;1951.0;1955;2321.0;2323;CO;648;N33289;390.0;388.0;345.0;-4.0;EWR;SFO;2565;9;36;0;0;0;0;0;0;0
25.0;2007;10;10;3;944.0;921;1025.0;1000;OO;5720;N578SW;41.0;39.0;20.0;23.0;MOD;SFO;78;12;9;0;0;0;0;25;0;0
-2.0;2007;10;14;7;1623.0;1625;1738.0;1740;OO;5458;N232SW;75.0;75.0;64.0;-2.0;ACV;SFO;250;3;8;0;0;0;0;0;0;0
15.0;2007;4;17;2;745.0;745;1031.0;1016;US;1701;N704US;346.0;331.0;321.0;0.0;CLT;SFO;2296;3;22;0;0;0;0;15;0;0
-3.0;2007;10;9;2;1308.0;1310;1542.0;1545;AA;1613;N566AA;274.0;275.0;254.0;-2.0;ORD;SFO;1846;7;13;0;0;0;0;0;0;0
103.0;2007;8;30;4;1944.0;1740;2203.0;2020;WN;651;N773SA;259.0;280.0;238.0;124.0;MDW;SFO;1855;5;16;0;0;2;0;0;0;101
-7.0;2007;4;24;2;2055.0;2100;2207.0;2214;UA;380;N928UA;72.0;74.0;54.0;-5.0;LAX;SFO;337;6;12;0;0;0;0;0;0;0
-2.0;2007;6;22;5;2031.0;2032;2146.0;2148;UA;380;N933UA;75.0;76.0;54.0;-1.0;LAX;SFO;337;7;14;0;0;0;0;0;0;0
-16.0;2007;2;16;5;1736.0;1730;2011.0;2027;US;1167;N176UW;335.0;357.0;312.0;6.0;CLT;SFO;2296;8;15;0;0;0;0;0;0;0
-4.0;2007;12;14;5;1024.0;1020;1158.0;1202;UA;1511;N470UA;94.0;102.0;69.0;4.0;LAS;SFO;414;7;18;0;0;0;0;0;0;0
-2.0;2007;1;25;4;1946.0;1946;2128.0;2130;UA;1227;N907UA;102.0;104.0;89.0;0.0;PDX;SFO;550;5;8;0;0;0;0;0;0;0
-9.0;2007;6;14;4;2102.0;2105;2247.0;2256;AS;310;N706AS;105.0;111.0;88.0;-3.0;PDX;SFO;550;9;8;0;0;0;0;0;0;0
3.0;2007;8;17;5;1844.0;1850;1932.0;1929;OO;6032;N969SW;108.0;99.0;90.0;-6.0;BOI;SFO;522;6;12;0;0;0;0;0;0;0
-4.0;2007;1;18;4;1009.0;1008;1133.0;1137;OO;6404;N969SW;84.0;89.0;71.0;1.0;EUG;SFO;451;4;9;0;0;0;0;0;0;0
34.0;2007;8;24;5;1737.0;1730;2151.0;2117;UA;17;N554UA;434.0;407.0;334.0;7.0;JFK;SFO;2586;8;92;0;0;0;0;27;0;7
-30.0;2007;2;13;2;739.0;740;1000.0;1030;US;1701;N754UW;321.0;350.0;303.0;-1.0;CLT;SFO;2296;4;14;0;0;0;0;0;0;0
-11.0;2007;1;15;1;2001.0;2000;2126.0;2137;OO;6169;N295UX;85.0;97.0;74.0;1.0;MFR;SFO;329;2;9;0;0;0;0;0;0;0
-22.0;2007;12;30;7;1539.0;1546;1733.0;1755;AS;82;N569AS;114.0;129.0;91.0;-7.0;SEA;SFO;679;6;17;0;0;0;0;0;0;0
2.0;2007;5;28;1;917.0;850;1212.0;1210;AA;179;N357AA;355.0;380.0;330.0;27.0;JFK;SFO;2586;5;20;0;0;0;0;0;0;0
16.0;2007;8;2;4;1456.0;1500;1726.0;1710;AS;384;N775AS;150.0;130.0;111.0;-4.0;SEA;SFO;679;7;32;0;0;0;0;16;0;0
9.0;2007;5;27;7;1107.0;1050;1219.0;1210;AA;1928;N555AA;72.0;80.0;51.0;17.0;LAX;SFO;337;3;18;0;0;0;0;0;0;0
1.0;2007;1;25;4;631.0;634;731.0;730;OO;6205;N250YV;60.0;56.0;35.0;-3.0;FAT;SFO;158;15;10;0;0;0;0;0;0;0
-22.0;2007;11;14;3;1143.0;1148;1242.0;1304;OO;6456;N969SW;59.0;76.0;49.0;-5.0;PMD;SFO;316;3;7;0;0;0;0;0;0;0
-12.0;2007;5;27;7;1954.0;1948;2118.0;2130;UA;188;N429UA;84.0;102.0;71.0;6.0;PDX;SFO;550;3;10;0;0;0;0;0;0;0
-7.0;2007;10;14;7;2015.0;2020;2143.0;2150;WN;1144;N401WN;88.0;90.0;63.0;-5.0;SAN;SFO;447;17;8;0;0;0;0;0;0;0
-2.0;2007;2;14;3;624.0;628;717.0;719;OO;6205;N586SW;53.0;51.0;38.0;-4.0;FAT;SFO;158;5;10;0;0;0;0;0;0;0
17.0;2007;9;19;3;834.0;830;1018.0;1001;UA;974;N310UA;104.0;91.0;72.0;4.0;SAN;SFO;447;2;30;0;0;0;0;17;0;0
141.0;2007;12;6;4;1552.0;1336;1732.0;1511;US;473;N822AW;100.0;95.0;83.0;136.0;LAS;SFO;414;5;12;0;0;0;0;141;0;0
11.0;2007;8;27;1;1947.0;2000;2245.0;2234;UA;155;N672UA;298.0;274.0;242.0;-13.0;ORD;SFO;1846;6;50;0;0;0;0;0;0;0
5.0;2007;6;2;6;838.0;841;922.0;917;OO;6225;N292UX;44.0;36.0;25.0;-3.0;MRY;SFO;77;8;11;0;0;0;0;0;0;0
77.0;2007;6;3;7;1611.0;1455;1747.0;1630;AA;1693;N5FRAA;216.0;215.0;194.0;76.0;DFW;SFO;1464;6;16;0;0;0;2;1;0;74
-16.0;2007;2;14;3;1647.0;1655;1725.0;1741;OO;6247;N289YV;38.0;46.0;28.0;-8.0;SMF;SFO;86;4;6;0;0;0;0;0;0;0
